IDP,1,2,4,8,16,32,64,128
10,1.4693,0.7929,0.4073,0.2182,0.1639,0.1417,0.1416,0.1421
11,1.5868,0.8428,0.4417,0.2417,0.1806,0.1614,0.1841,0.2721
2,1.8288,0.9360,0.4823,0.2572,0.1813,0.1154,0.1025,0.1312
3,2.1630,1.1575,0.6159,0.3444,0.2891,0.2797,0.3199,0.4800
6,1.5466,0.8074,0.4331,0.2411,0.1944,0.1875,0.2491,0.4668
9,1.7698,1.1699,0.6935,0.3909,0.4859,0.4484,0.4293,0.5209
ref,1.4239,0.7450,0.3830,0.2030,0.1341,0.0835,0.0676,0.0815
