IDP,1,2,4,8,16
10,12.1313,5.8207,3.2595,1.9444,1.1947
11,20.1821,10.8573,5.5621,2.8614,1.7082
13,8.9243,4.5727,2.3750,1.2473,0.7282
14,7.0504,3.6635,1.9476,1.0072,0.5875
2,20.5849,10.9063,5.6119,2.8953,1.7006
3,13.1638,6.2583,3.2850,1.6849,0.9843
6,20.9902,11.3090,5.7808,2.9757,1.7063
7,58.3523,29.1508,14.2188,7.5027,4.1215
8,36.8611,18.4427,9.5911,4.9540,2.9099
9,7.9121,4.0022,2.0972,1.1092,0.6414
imp,2.1117,1.0797,0.5617,0.3240,0.2070
ref,527.0538,236.8226,114.2341,57.5268,31.8049
