IDP,1,2,4,8,16
10,6.3344,3.1137,1.5818,0.9257,0.5110
11,11.1989,6.1278,3.4420,2.3959,1.3064
13,9.6391,4.7890,2.3890,1.2033,0.6264
14,7.7546,3.9108,1.9569,0.9840,0.5044
2,10.6137,6.7987,3.4458,2.3553,1.2946
3,11.6761,5.8567,2.8802,1.4672,0.7415
6,10.9404,6.1362,3.3978,2.4249,1.3043
7,42.0565,20.3905,10.0766,5.0706,2.5236
8,39.8854,19.7380,9.8408,4.9387,2.4708
9,8.6920,4.3347,2.1648,1.0885,0.5449
imp,2.3002,1.1601,0.5858,0.2947,0.1499
ref,851.6195,428.0579,212.8436,106.3242,53.2187
